LGA,Ward,Accredited-Voters,Registered-Voters,Results-Found,Transcription-Count,Result-Sheet-Stamped,Result-Sheet-Corrected,Result-Sheet-Invalid,Result-Sheet-Unclear,Result-Sheet-Unsigned,APC,LP,PDP,NNPP
IKOT ABASI,UKPUM ETE 1,241,794,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,35,56,135,1
IKOT ABASI,UKPUM ETE 1,200,684,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,39,44,88,0
IKOT ABASI,UKPUM ETE 1,199,779,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,24,77,88,1
IKOT ABASI,UKPUM ETE 11,211,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,68,52,64,2
IKOT ABASI,UKPUM ETE 11,176,941,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,48,29,79,3
IKOT ABASI,UKPUM ETE 11,168,840,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,42,12,104,1
IKOT ABASI,UKPUM ETE 11,180,681,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,43,13,5,3
IKOT ABASI,UKPUM ETE 11,230,731,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,49,45,111,6
IKOT ABASI,UKPUM ETE 11,204,912,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,39,29,108,4
IKOT ABASI,UKPUM ETE 11,130,468,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0
IKOT ABASI,UKPUM OKON,244,712,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,42,63,108,1
IKOT ABASI,UKPUM OKON,150,528,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,24,78,31,2
IKOT ABASI,UKPUM OKON,179,808,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,38,56,67,4
IKOT ABASI,UKPUM OKON,340,886,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,78,20,222,0
IKOT ABASI,UKPUM OKON,172,658,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,21,63,55,1
IKOT ABASI,UKPUM OKON,165,468,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,30,32,91,1
IKOT ABASI,UKPUM OKON,189,618,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,39,42,87,3
IKOT ABASI,UKPUM OKON,77,298,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,12,39,15,2
IKOT ABASI,EDEMAYA 1,150,868,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,53,19,70,0
IKOT ABASI,EDEMAYA 1,184,869,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,24,59,68,5
IKOT ABASI,EDEMAYA 1,137,553,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,22,46,60,0
IKOT ABASI,EDEMAYA 1,176,816,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,89,46,36,0
IKOT ABASI,EDEMAYA 1,114,466,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,23,26,53,2
IKOT ABASI,EDEMAYA 1,106,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,25,36,32,0
IKOT ABASI,EDEMAYA 11,196,489,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,19,40,130,0
IKOT ABASI,EDEMAYA 11,191,778,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,54,53,53,0
IKOT ABASI,EDEMAYA 11,168,734,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,50,49,57,1
IKOT ABASI,EDEMAYA 11,143,546,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,47,21,47,0
IKOT ABASI,EDEMAYA 11,190,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,50,55,59,2
IKOT ABASI,EDEMAYA 11,199,799,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,60,38,69,5
IKOT ABASI,EDEMAYA 111,120,788,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,47,20,48,1
IKOT ABASI,EDEMAYA 111,154,557,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,34,14,96,0
IKOT ABASI,EDEMAYA 111,135,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,4,18,33,0
IKOT ABASI,EDEMAYA 111,136,450,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,21,29,62,1
IKOT ABASI,EDEMAYA 111,67,470,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,27,16,16,0
IKOT ABASI,EDEMAYA 111,104,518,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,10,41,21,0
IKOT ABASI,EDEMAYA 111,109,477,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,28,21,44,1
IKOT ABASI,IKPA NUNG ASANG 1,170,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,22,80,50,0
IKOT ABASI,IKPA NUNG ASANG 1,151,428,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,34,19,82,0
IKOT ABASI,IKPA NUNG ASANG 1,119,429,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,15,28,40,12
IKOT ABASI,IKPA NUNG ASANG 1,201,942,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,31,65,84,0
IKOT ABASI,IKPA NUNG ASANG 1,111,342,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,11,27,60,0
IKOT ABASI,IKPA NUNG ASANG 1,224,828,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,17,45,102,1
IKOT ABASI,IKPA NUNG ASANG 1,59,227,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,3,17,33,0
IKOT ABASI,IKPA NUNG ASANG 1,116,494,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,6,8,93,0
IKOT ABASI,IKPA NUNG ASANG 1,195,661,TRUE,4,FALSE,FALSE,FALSE,FALSE,TRUE,50,45,58,0
IKOT ABASI,IKPA NUNG ASANG 1,158,657,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,18,62,68,1
IKOT ABASI,IKPA NUNG ASANG 11,112,363,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,27,7,74,0
IKOT ABASI,IKPA NUNG ASANG 11,167,519,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,27,27,77,4
IKOT ABASI,IKPA NUNG ASANG 11,142,516,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,31,32,66,2
IKOT ABASI,IKPA NUNG ASANG 11,123,332,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,39,7,63,4
IKOT ABASI,IKPA NUNG ASANG 11,185,644,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,40,43,71,4
IKOT ABASI,IKPA NUNG ASANG 11,183,511,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,22,33,89,5
IKOT ABASI,IKPA NUNG ASANG 11,205,564,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,33,17,124,0
IKOT ABASI,IKPA NUNG ASANG 11,168,516,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,30,98,1
IKOT ABASI,IKPA NUNG ASANG 11,199,608,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,48,34,100,6
IKOT EKPENE,IKOT EKPENE 1,305,1141,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,90,112,0,1
IKOT EKPENE,IKOT EKPENE 1,212,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,106,49,28,2
IKOT EKPENE,IKOT EKPENE 1,150,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,62,29,35,0
IKOT EKPENE,IKOT EKPENE 1,172,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,66,71,25,0
IKOT EKPENE,IKOT EKPENE 1,179,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,90,35,27,1
IKOT EKPENE,IKOT EKPENE 1,237,959,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,131,27,33,0
IKOT EKPENE,IKOT EKPENE 1,229,750,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,118,37,0,0
IKOT EKPENE,IKOT EKPENE 1,191,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,118,33,32,1
IKOT EKPENE,IKOT EKPENE 1,233,840,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,47,13,120,0
IKOT EKPENE,IKOT EKPENE 1,176,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,88,53,18,0
IKOT EKPENE,IKOT EKPENE 1,207,984,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,154,54,21,0
IKOT EKPENE,IKOT EKPENE 11,300,978,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,143,95,51,3
IKOT EKPENE,IKOT EKPENE 11,225,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,87,68,23,0
IKOT EKPENE,IKOT EKPENE 11,224,796,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,103,49,46,0
IKOT EKPENE,IKOT EKPENE 11,216,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,34,47,45,2
IKOT EKPENE,IKOT EKPENE 11,294,941,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,164,70,55,0
IKOT EKPENE,IKOT EKPENE 11,251,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,81,144,14,4
IKOT EKPENE,IKOT EKPENE 11,191,591,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,77,34,63,1
IKOT EKPENE,IKOT EKPENE 11,186,633,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,82,14,71,1
IKOT EKPENE,IKOT EKPENE 11,208,713,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,72,71,45,1
IKOT EKPENE,IKOT EKPENE 111,196,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,102,39,32,3
IKOT EKPENE,IKOT EKPENE 111,204,919,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,85,67,34,0
IKOT EKPENE,IKOT EKPENE 111,188,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,93,51,24,1
IKOT EKPENE,IKOT EKPENE 111,140,775,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,47,43,26,0
IKOT EKPENE,IKOT EKPENE 111,174,517,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,81,40,44,1
IKOT EKPENE,IKOT EKPENE 111,200,582,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,73,36,51,0
IKOT EKPENE,IKOT EKPENE 111,246,805,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,115,63,44,4
IKOT EKPENE,IKOT EKPENE 111,257,853,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,120,41,55,16
IKOT EKPENE,IKOT EKPENE 1V,136,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,69,23,34,0
IKOT EKPENE,IKOT EKPENE 1V,159,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,95,20,30,0
IKOT EKPENE,IKOT EKPENE 1V,185,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,71,27,40,4
IKOT EKPENE,IKOT EKPENE 1V,212,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,126,19,34,0
IKOT EKPENE,IKOT EKPENE 1V,129,869,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,76,14,33,1
IKOT EKPENE,IKOT EKPENE 1V,181,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,101,36,32,0
IKOT EKPENE,IKOT EKPENE 1V,262,882,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,174,24,55,0
IKOT EKPENE,IKOT EKPENE V,189,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,61,96,21,3
IKOT EKPENE,IKOT EKPENE V,233,896,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,115,62,16,0
IKOT EKPENE,IKOT EKPENE V,233,750,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,92,88,35,3
IKOT EKPENE,IKOT EKPENE V,185,750,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,60,88,0,0
IKOT EKPENE,IKOT EKPENE V,186,826,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,56,61,53,1
IKOT EKPENE,IKOT EKPENE V,271,927,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,88,101,25,5
IKOT EKPENE,IKOT EKPENE V,279,924,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,110,123,29,2
IKOT EKPENE,IKOT EKPENE V1,197,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,67,28,43,0
IKOT EKPENE,IKOT EKPENE V1,210,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,94,86,20,0
IKOT EKPENE,IKOT EKPENE V1,242,996,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,125,57,27,3
IKOT EKPENE,IKOT EKPENE V1,173,669,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,109,25,18,0
IKOT EKPENE,IKOT EKPENE V1,194,825,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,107,48,29,2
IKOT EKPENE,IKOT EKPENE V1,188,733,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,87,12,53,0
IKOT EKPENE,IKOT EKPENE V1,169,524,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,92,35,25,4
IKOT EKPENE,IKOT EKPENE V1,210,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,134,29,37,2
IKOT EKPENE,IKOT EKPENE V11,215,783,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,98,55,45,0
IKOT EKPENE,IKOT EKPENE V11,174,492,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,74,51,20,1
IKOT EKPENE,IKOT EKPENE V11,218,879,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,115,34,51,1
IKOT EKPENE,IKOT EKPENE V11,171,581,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,77,42,43,1
IKOT EKPENE,IKOT EKPENE V11,118,414,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,53,22,22,1
IKOT EKPENE,IKOT EKPENE V11,215,818,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,72,67,58,3
IKOT EKPENE,IKOT EKPENE V11,255,912,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,135,33,56,0
IKOT EKPENE,IKOT EKPENE V11,77,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,27,20,20,0
IKOT EKPENE,IKOT EKPENE V11,236,648,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,86,55,83,1
IKOT EKPENE,IKOT EKPENE V11,153,478,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,64,25,45,0
IKOT EKPENE,IKOT EKPENE V11,216,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,105,42,36,1
IKOT EKPENE,IKOT EKPENE V11,246,773,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,90,79,59,0
IKOT EKPENE,IKOT EKPENE V111,114,467,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,52,17,30,2
IKOT EKPENE,IKOT EKPENE V111,215,808,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,74,24,67,6
IKOT EKPENE,IKOT EKPENE V111,166,790,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,69,44,0,1
IKOT EKPENE,IKOT EKPENE V111,169,779,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,78,22,42,3
IKOT EKPENE,IKOT EKPENE V111,153,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,73,40,28,3
IKOT EKPENE,IKOT EKPENE V111,85,537,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,32,36,12,0
IKOT EKPENE,IKOT EKPENE V111,184,820,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,92,17,61,0
IKOT EKPENE,IKOT EKPENE V111,74,355,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,29,21,19,0
IKOT EKPENE,IKOT EKPENE V111,194,655,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,93,22,62,1
IKOT EKPENE,IKOT EKPENE IX,184,593,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,83,18,79,0
IKOT EKPENE,IKOT EKPENE IX,253,692,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,122,34,88,0
IKOT EKPENE,IKOT EKPENE IX,131,610,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,34,25,59,0
IKOT EKPENE,IKOT EKPENE IX,65,188,TRUE,4,FALSE,FALSE,FALSE,FALSE,TRUE,23,15,25,0
IKOT EKPENE,IKOT EKPENE IX,124,357,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,37,24,57,0
IKOT EKPENE,IKOT EKPENE IX,158,561,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,91,9,47,2
IKOT EKPENE,IKOT EKPENE IX,116,343,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,66,3,29,4
IKOT EKPENE,IKOT EKPENE IX,137,415,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,57,24,33,0
IKOT EKPENE,IKOT EKPENE IX,168,456,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,70,42,43,0
IKOT EKPENE,IKOT EKPENE IX,155,712,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,95,8,45,0
IKOT EKPENE,IKOT EKPENE IX,210,953,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,103,28,63,1
IKOT EKPENE,IKOT EKPENE X,200,567,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,75,18,83,0
IKOT EKPENE,IKOT EKPENE X,247,752,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,109,50,0,1
IKOT EKPENE,IKOT EKPENE X,247,752,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,41,24,39,2
IKOT EKPENE,IKOT EKPENE X,197,508,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,95,12,0,1
IKOT EKPENE,IKOT EKPENE X,167,666,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,63,38,0,0
IKOT EKPENE,IKOT EKPENE X,267,609,TRUE,5,TRUE,FALSE,FALSE,TRUE,TRUE,92,56,0,0
IKOT EKPENE,IKOT EKPENE X,153,412,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,65,22,45,0
IKOT EKPENE,IKOT EKPENE X1,99,181,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,37,12,46,1
IKOT EKPENE,IKOT EKPENE X1,113,373,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,50,19,43,0
IKOT EKPENE,IKOT EKPENE X1,142,430,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,55,27,58,1
IKOT EKPENE,IKOT EKPENE X1,249,825,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,115,27,0,3
IKOT EKPENE,IKOT EKPENE X1,224,702,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,84,35,0,2
IKOT EKPENE,IKOT EKPENE X1,205,700,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,106,25,67,0
IKOT EKPENE,IKOT EKPENE X1,160,402,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,55,13,80,0
IKOT EKPENE,IKOT EKPENE X1,167,452,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,60,13,93,0
IKOT EKPENE,IKOT EKPENE X1,148,529,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,66,17,63,0
IKOT EKPENE,IKOT EKPENE X1,126,305,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,51,21,50,0
IKOT EKPENE,IKOT EKPENE X1,214,581,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,73,83,55,0
IKOT EKPENE,IKOT EKPENE X1,130,408,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,188,11,30,0
IKOT EKPENE,IKOT EKPENE X1,170,414,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,75,22,61,2
IKOT EKPENE,IKOT EKPENE X1,125,236,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,56,9,54,0
IKOT EKPENE,IKOT EKPENE X1,87,208,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,28,9,48,0
INI,IKPE 1,284,1194,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,58,40,106,0
INI,IKPE 1,143,469,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,61,6,73,0
INI,IKPE 1,142,403,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,51,16,1,71
INI,IKPE 1,129,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,51,34,30,0
INI,IKPE 1,133,451,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,64,15,44,0
INI,IKPE 1,144,811,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,12,23,63,0
INI,IKPE 1,159,975,TRUE,3,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
INI,IKPE 1,245,808,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,62,10,143,0
INI,IKPE 1,76,256,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,19,37,19,0
INI,IKPE 1,152,529,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,56,6,83,1
INI,IKPE 1,182,558,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,43,22,92,0
INI,IKPE 1,140,701,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,31,13,50,2
INI,IKPE 1,178,713,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,42,26,77,0
INI,IKPE 1,145,613,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,43,41,35,0
INI,IKPE 11,240,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,5,29,176,0
INI,IKPE 11,243,808,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,3,33,188,0
INI,IKPE 11,297,1135,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,82,49,144,0
INI,IKPE 11,217,709,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,72,14,109,11
INI,IKPE 11,264,834,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,40,22,178,0
INI,IKPE 11,193,465,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,45,10,133,0
INI,IKPE 11,135,617,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,6,1,115,0
INI,IKPE 11,192,753,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,19,100,68,0
INI,IKPE 11,183,717,TRUE,7,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0
INI,IKPE 11,117,573,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,36,10,66,0
INI,IKPE 11,201,901,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,60,19,91,0
INI,ITU MBONUSO,248,705,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,71,24,141,0
INI,ITU MBONUSO,251,668,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,64,40,98,1
INI,ITU MBONUSO,128,458,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,13,9,64,2
INI,ITU MBONUSO,117,473,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,13,23,60,1
INI,ITU MBONUSO,133,343,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,30,20,81,0
INI,ITU MBONUSO,151,438,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,68,5,78,0
INI,ITU MBONUSO,286,790,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,92,55,92,0
INI,ITU MBONUSO,110,371,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,6,12,60,0
INI,ITU MBONUSO,133,439,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,17,11,66,0
INI,ITU MBONUSO,265,665,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,26,9,183,0
INI,ITU MBONUSO,156,469,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,35,23,79,0
INI,ITU MBONUSO,118,369,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,13,16,53,0
INI,ITU MBONUSO,81,386,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,7,10,40,0
INI,ITU MBONUSO,81,386,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,25,0,64,0
INI,NKARI,166,398,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,53,5,65,1
INI,NKARI,126,615,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,54,12,56,0
INI,NKARI,127,469,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,27,2,0,0
INI,NKARI,236,770,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,52,67,95,3
INI,NKARI,205,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,109,71,88,0
INI,NKARI,215,616,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,58,38,100,4
INI,IWERRE,180,763,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,41,3,70,0
INI,IWERRE,119,649,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,7,6,35,0
INI,IWERRE,55,316,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,7,6,35,0
INI,IWERRE,159,629,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,16,16,96,0
INI,IKONO NORTH 1,182,784,TRUE,4,TRUE,TRUE,FALSE,FALSE,FALSE,61,61,31,1
INI,IKONO NORTH 1,190,750,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,32,65,35,1
INI,IKONO NORTH 1,216,766,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,67,63,87,0
INI,IKONO NORTH 1,145,916,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,18,70,43,0
INI,IKONO NORTH 1,212,635,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,31,62,0,3
INI,IKONO NORTH 1,264,701,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,65,21,156,2
INI,IKONO NORTH 1,199,623,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,7,93,38,0
INI,IKONO NORTH 1,247,947,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,40,107,47,3
INI,IKONO NORTH 11,226,850,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,61,105,34,0
INI,IKONO NORTH 11,183,656,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,102,9,61,0
INI,IKONO NORTH 11,140,805,TRUE,4,TRUE,TRUE,FALSE,FALSE,TRUE,22,28,72,0
INI,IKONO NORTH 11,264,807,TRUE,4,TRUE,FALSE,FALSE,FALSE,TRUE,102,37,82,1
